Column1,Rank,Family,Genus,Species,Museum_code,Museum_country,Publication,Museum_only,In_PBDB,Locality,Continent,Country,lat,lng,Latlng_Precision,Group,Formation,Member,Age_resolution,Max_period,Min_period,early_stage,late_stage,max_ma,min_ma,interval_mid_ma,n_bins,bin_assignment,overlap_percentage,Finalised_lith,Finalised_grainsize,p_lng,p_lat,Combined_name,Finalised_grainsize_simp
48,Genus,Archaeocidaridae,Archaeocidaris,sp.,YPM,USA,NONE,1,NA,"N of Mannsville, Johnston County, Oklahoma",North America,USA,34.227,-96.879,Minutes,NA,NA,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,1.3143,-6.8757,Archaeocidaris,NA
49,Family,Archaeocidaridae,NA,NA,YPM,USA,NONE,1,NA,"Palo Pinto County, 3 mi W of Strawn, Mineral Wells, 32.551371N, 98.549286",North America,USA,32.551,-98.549,Seconds,Strawn Group,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,-38.4894,-13.4704,NA,NA
50,Genus,Archaeocidaridae,Archaeocidaris,sp.,YPM,USA,NONE,1,NA,"Section S of the entrance to the Powwow Canyon, El Paso County",North America,USA,31.829,-106.053,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Mudstone,1.2804,-6.7953,Archaeocidaris,Fine Grained
51,Genus,Archaeocidaridae,Archaeocidaris,sp.,YPM,USA,NONE,1,NA,"Kohls Ranch, Gila County, Arizona, USA",North America,USA,34.325,-111.094,Minutes,Naco Group,Horquilla Limestone Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,0.1924,-6.8665,Archaeocidaris,NA
52,Genus,Archaeocidaridae,Archaeocidaris,sp.,YPM,USA,NONE,1,NA,"NW of Dugout Mountain, 30.228, -103.433, Payne Ranch, Brewster County, Texas",North America,USA,30.228,-103.433,Seconds,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,0.5654,-5.7803,Archaeocidaris,NA
53,Genus,Archaeocidaridae,Archaeocidaris,sp.,YPM,USA,NONE,1,NA,"1 mi S of Ardmore, on the road side beside graveyard, Carter County, Oklahoma, USA",North America,USA,34.141,-97.141,Seconds,Glenn Group,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.1124,-4.3492,Archaeocidaris,NA
54,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Maloy's Coal Bank, S.E. Cor, NW 1/4, Sec 34, 2P 30, R 24, Crawford County, Kansas",North America,USA,37.396,-94.777,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Siliciclastic,Shale,-2.7129,-6.4203,Archaeocidaris,Fine Grained
55,Species,Archaeocidaridae,Archaeocidaris,rossica,NMNH,USA,NONE,1,NA,"Moscow Region, Russian Federation",Asia,Russia,55,37,Sub-Degrees,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,27.119,13.3393,Archaeocidaris rossica,NA
56,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Campsie, Craigenglen, Sterlingshire, Scotland",Europe,Scotland,55.964,-4.164,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-1.5568,-6.3403,NA,NA
82,Species,Palaechinidae,Lovenechinus,nobilis,MCZ,USA,NONE,1,NA,"Grace Walker Mine, Miami Oklahoma, 225 feet deep",North America,USA,36.978,-94.819,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,Carbonate,,0.1209,-4.3448,Lovenechinus nobilis,NA
83,Species,Palaechinidae,Lovenechinus,missouriensis,MCZ,USA,NONE,1,NA,"Federal Gordon mine, Picher Oklahoma, 330 ft below surface",North America,USA,36.992,-94.853,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,Carbonate,,-38.5843,-10.8478,Lovenechinus missouriensis,NA
84,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Santa Fe RD in Upper Coal Measures, near Diamond Spring, Kansas",North America,USA,38.557,-96.745,Minutes,NA,NA,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,Carbonate,Packstone,-38.0198,-11.3938,Archaeocidaris,Coarse Grained
85,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Riley Co. Wildcat Valley, Kansas",North America,USA,39.187,-96.637,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Changhsingian,358.9,251.902,305.401,16,69,14.76,Carbonate,Mudstone,-38.6211,-10.8374,Archaeocidaris,Fine Grained
86,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,Peoria Illinois,North America,USA,40.74,-89.598,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,-38.0439,-11.3697,Archaeocidaris,Fine Grained
87,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Hooser, Kansas",North America,USA,37.135,-96.626,Minutes,NA,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,Carbonate,Wackestone,-37.9187,-11.4725,Archaeocidaris,Fine Grained
88,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Winfield, Kansas",North America,USA,37.239,-96.986,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Changhsingian,358.9,251.902,305.401,16,69,14.76,NA,,0.9341,-6.1007,Archaeocidaris,NA
89,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,Kidder Missouri,North America,USA,39.782,-94.102,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,32.5331,-36.9435,Archaeocidaris,Fine Grained
90,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Castille Creek, Clinton Co. Missouri",North America,USA,39.675,-94.502,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Packstone,5.9885,-8.6561,Archaeocidaris,Coarse Grained
91,Class,NA,NA,NA,MCZ,USA,NONE,1,NA,"Booneville, Missouri",North America,USA,38.98,-92.739,Minutes,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,-39.4719,-12.3378,NA,NA
92,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Inniskillen, Ireland",Europe,Ireland,54.342,-7.635,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,147.3747,-36.965,Archaeocidaris,Fine Grained
93,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Upper Beds S. fork of Wichita River, Baylor Co. Texas",North America,USA,33.701,-99.384,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Changhsingian,358.9,251.902,305.401,16,69,14.76,NA,,-52.8149,-6.9373,Archaeocidaris,NA
94,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Carluke, Lanarkshire, Scotland",Europe,Scotland,55.737,-3.823,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,-35.3776,-13.8852,Archaeocidaris,Fine Grained
95,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,"Grassy Cove, Tennessee",North America,USA,35.842,-84.919,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,10.6429,-12.0314,Archaeocidaris,NA
96,Genus,Archaeocidaridae,Archaeocidaris,sp.,MCZ,USA,NONE,1,NA,near Riley Center Kansas,North America,USA,39.083,-96.77,Minutes,NA,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,Carbonate,Mudstone,-34.8672,-14.3848,Archaeocidaris,Fine Grained
97,Species,Archaeocidaridae,Archaeocidaris,rossica,MCZ,USA,NONE,1,NA,"Novgorod, Russia",Asia,Russia,58.535,31.283,Degrees,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Grainstone,-43.8391,-15.2572,Archaeocidaris rossica,Coarse Grained
104,Class,NA,NA,NA,UCMP,USA,NONE,1,NA,"Providence Mountains, San Bernardino Co., CA",North America,USA,34.965,-115.551,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,7.7625,-8.4652,NA,NA
105,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Providence Mountains, San Bernardino Co., CA",North America,USA,34.965,-115.551,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,7.7625,-8.4652,Archaeocidaris,NA
106,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Lookout Hill, Clark Co. Nevada",North America,USA,36.6,-114.8,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,-36.5663,-9.9477,Archaeocidaris,NA
107,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Gray Mountain, Coconino Co. Arizona",North America,USA,35.746,-111.477,Minutes,NA,Kaibab Formation,NA,Series,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,-2.3656,-6.1083,Archaeocidaris,NA
108,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Ward Mtn, White Pine Co., Nevada",North America,USA,39.1,-114.923,Minutes,NA,Riepe Springs Formation,NA,Series,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,Carbonate,,-2.6518,-5.9876,Archaeocidaris,NA
109,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Ward Mtn, White Pine Co., Nevada",North America,USA,39.1,-114.923,Minutes,NA,Riepe Springs Formation,NA,Series,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,-2.6518,-5.9876,Archaeocidaris,NA
110,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,"Ward Mtn, Ely Gd,  White Pine Co., Nevada",North America,USA,39.1,-114.923,Minutes,NA,Riepe Springs Formation,NA,Series,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,-2.6518,-5.9876,Archaeocidaris,NA
111,Family,Proterocidaridae,NA,NA,UCMP,USA,NONE,1,NA,"Providence Mountains, San Bernardino Co., CA",North America,USA,34.965,-115.551,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,,7.7625,-8.4652,NA,NA
112,Genus,Archaeocidaridae,Archaeocidaris,sp.,UCMP,USA,NONE,1,NA,Arrow Canyon Range,North America,USA,36.704,-114.798,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,NA,Mudstone,-2.496,-8.5633,Archaeocidaris,Fine Grained
113,Genus,Archaeocidaridae,Archaeocidaris,sp.,LACM,USA,NONE,1,NA,Arrow Canyon Range,North America,USA,36.704,-114.798,Minutes,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,Carbonate,Wackestone,-2.496,-8.5633,Archaeocidaris,Fine Grained
114,Genus,Archaeocidaridae,Archaeocidaris,sp.,LACM,USA,NONE,1,NA,"Deer Creek, Stuart Iowa",North America,USA,41.544,-94.312,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,1.3136,-6.889,Archaeocidaris,NA
115,Genus,Archaeocidaridae,Archaeocidaris,sp.,LACM,USA,NONE,1,NA,"Ward Mtn, White Pine Co., Nevada",North America,USA,39.1,-114.923,Minutes,Arcturus Group,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,Carbonate,Mudstone,-2.6518,-5.9876,Archaeocidaris,Fine Grained
116,Genus,Archaeocidaridae,Archaeocidaris,sp.,LACM,USA,NONE,1,NA,"Roadcut US Highway 6, Murray Summit, White Pine County, Nevada",North America,USA,39.212,-114.981,Seconds,Arcturus Group,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,Carbonate,Mudstone,1.3028,-6.8665,Archaeocidaris,Fine Grained
117,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Bald Knob, Floyd Co., Indiana",North America,USA,38.361,-85.828,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,,-0.4707,-4.4658,NA,NA
118,Genus,Archaeocidaridae,Archaeocidaris,sp.,CMC,USA,NONE,1,NA,"Kansas City, Missouri",North America,USA,39.062,-94.545,Degrees,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.0439,-4.3931,Archaeocidaris,NA
119,Genus,Archaeocidaridae,Archaeocidaris,sp.,CMC,USA,NONE,1,NA,"Topeka Shawnee CO, Kansas",North America,USA,39.037,-95.706,Degrees,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,-44.918,-15.1098,Archaeocidaris,NA
122,Family,Archaeocidaridae,NA,NA,CMC,USA,NONE,1,NA,"Edwardsville Indiana, Floyd Co.",North America,USA,38.285,-85.91,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Serpukhovian,358.9,323.2,341.05,3,69,44.25,NA,,1.5334,-6.794,NA,NA
123,Family,Archaeocidaridae,NA,NA,CMC,USA,NONE,1,NA,"Kansas City, Missouri",North America,USA,39.062,-94.545,Degrees,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.0439,-4.3931,NA,NA
125,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"B Section Bed 156, Manhattan, Kansas",North America,USA,39.18,-96.553,Minutes,NA,NA,Wilson's Bed,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,,-0.4867,-6.1593,Archaeocidaris,NA
126,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Grantville, Kansas",North America,USA,39.084,-95.558,Seconds,NA,NA,Wilson's Bed,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Wackestone,0.7495,-5.6266,Archaeocidaris,Fine Grained
127,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Manhattan, Kansas",North America,USA,39.166,-96.598,Minutes,NA,NA,Wilson's Bed,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,0.5487,-7.1022,Archaeocidaris,NA
128,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Mouth of Indian Creek, 5a, Loc. Sec. 7, Topeka, Kansas",North America,USA,39.089,-95.601,Seconds,NA,NA,Wilson's Bed,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-2.7243,-6.1003,Archaeocidaris,NA
129,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Perryville, Kansas",North America,USA,39.081,-95.395,Minutes,NA,NA,Wilson's Bed,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,5.9647,-8.6762,Archaeocidaris,NA
130,Genus,Archaeocidaridae,Archaeocidaris,sp.,CMC,USA,NONE,1,NA,"Kansas City, Missouri",North America,USA,39.062,-94.545,Degrees,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Packstone,0.0439,-4.3931,Archaeocidaris,Coarse Grained
132,Genus,Archaeocidaridae,Archaeocidaris,sp.,CMC,USA,NONE,1,NA,"Millsap Lake, Texas",North America,USA,32.769,-98.005,Seconds,NA,NA,NA,Period,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,0.898,-5.9699,Archaeocidaris,NA
133,Genus,Archaeocidaridae,Archaeocidaris,sp.,CMC,USA,NONE,1,NA,"Snyderville, Nebraska",North America,USA,40.84,-96.081,Minutes,NA,NA,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Gzhelian,323.2,298.9,311.05,4,66,33.75,NA,,-0.2641,-4.566,Archaeocidaris,NA
134,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Mountain Springs Quadrangle, Clark County Nevada approx NW1/4, NE1/4, sec. 14, T. 21S, R. 57E. 2200'E and 350'S of the NE corner of sec. 14 on the N side of a large, stripped off dip slope",North America,USA,36.129,-115.554,Seconds,NA,Bird Spring Formation,NA,Series,Pennsylvanian,Pennsylvanian,Bashkirian,Changhsingian,323.2,251.902,287.551,13,60,14.71,Carbonate,Mudstone,-0.0333,-6.8787,Archaeocidaris,Fine Grained
138,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Howard, Kansas",North America,USA,37.47,-96.262,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-0.4659,-4.244,Archaeocidaris,NA
139,Family,Proterocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Royal John Mine Area, Swartz District, Grant Co.m N. Mexico. ""Skull Creek"" (Cold Spring Canyon) about 1500' east of west cut of Royal John Mine",North America,USA,32.841,-107.786,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,Carbonate,Mudstone,-0.1087,-4.137,NA,Fine Grained
141,Family,Lepidocentridae,NA,NA,MCZ,USA,NONE,1,NA,"Tournai, Belgium",Europe,Germany,50.609,3.391,Minutes,NA,NA,NA,Period,Devonian,Devonian,Lochkovian,Famennian,419.2,358.9,389.05,7,75,23.71,NA,,0.0347,-5.1611,NA,NA
144,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Butterfly Bluff, near Lipan",North America,USA,32.535,-98.054,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-1.3508,-6.9864,NA,NA
145,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Shale above quarry ledge, Cottonwood Falls, Chase Co., Kansas",North America,USA,38.374,-96.54,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-33.9666,-17.1364,NA,NA
146,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Strong City, Chase County, Kansas",North America,USA,38.398,-96.538,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-34.5629,-12.2039,NA,NA
147,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Fort Scott, Kansas",North America,USA,37.83,-94.703,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-33.0871,-15.8709,NA,NA
148,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Overcoal, 4 miles WSW of Yates Centre, Woodson Co., Kansas",North America,USA,37.846,-95.835,Seconds,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-31.7782,-14.2953,NA,NA
149,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Wellington, Salop, England",Europe,England,52.701,-2.519,Minutes,NA,NA,NA,Period,Mississippian,Mississippian,Tournaisian,Gzhelian,358.9,298.9,328.9,7,69,26.33,NA,,-36.2723,-12.767,NA,NA
150,Family,Archaeocidaridae or miocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Tuniun Eno Between Noil Toenninoe and Noil Noenoe 1.8 KM NE of village of Basleo, Timor",Asia,Indonesia,-9.783,124.55,Seconds,Sonnebait Series,NA,NA,Period,Permian,Permian,Asselian,Changhsingian,298.9,251.902,275.401,9,60,22.32,NA,,0.2903,-5.7354,NA,NA
272,Species,Archaeocidaridae,Archaeocidaris,marmorcataractensis,TMM,USA,NONE,1,NA,"Rough Creek, South of San Saba, San Saba County, Texas",North America,USA,31.122,-98.579,Minutes,NA,Marble Falls Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,Carbonate,Fine Grained,-28.3178,-3.5691,Archaeocidaris marmorcataractensis,Fine Grained
273,Genus,Archaeocidaridae,Nortonechinus,sp.,NMNH,USA,NONE,1,NA,"Rockford Brick and Tile Quarry, Rockford, Iowa",North America,USA,43.047,-92.977,Seconds,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-34.9145,-7.8084,Nortonechinus,NA
274,Genus,Archaeocidaridae,Nortonechinus,sp.,NMNH,USA,NONE,1,NA,"Gerolstein, Eifel, Germany",Europe,Germany,50.223,6.657,Minutes,NA,Eifelian Limestone,NA,Stage,Devonian,Devonian,Eifelian,Givetian,393.3,382.7,388,2,74,52.83,NA,,1.0022,-6.0851,Nortonechinus,NA
275,Genus,Archaeocidaridae,Nortonechinus,sp.,NMNH,USA,NONE,1,NA,"Lime Creek, Rockford Pits, Rockford Iowa",North America,USA,43.047,-92.977,Seconds,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-34.9145,-7.8084,Nortonechinus,NA
276,Genus,Archaeocidaridae,Nortonechinus,sp.,NMNH,USA,NONE,1,NA,"Independence, Washington Township, Iowa",North America,USA,42.468,-91.894,Minutes,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-28.2551,-1.8189,Nortonechinus,NA
277,Genus,Archaeocidaridae,Nortonechinus,sp.,NMNH,USA,NONE,1,NA,"Rockford, Iowa",North America,USA,43.047,-92.977,Seconds,NA,Lime Creek Formation,NA,Stage,Devonian,Devonian,Frasnian,Frasnian,382.7,372.2,377.45,1,72,100,NA,,-34.9145,-7.8084,Nortonechinus,NA
278,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Graham, Young Co. Texas.",North America,USA,33.102,-98.577,Minutes,Cisco Group,Graham Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Gzhelian,Gzhelian,303.7,298.9,301.3,1,64,100,NA,,10.0928,1.1403,NA,NA
279,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Clarksville, Tennessee",North America,USA,36.531,-87.363,Minutes,NA,St. Louis Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Packstone,-30.2294,-3.7461,NA,Coarse Grained
280,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Keokuk, Iowa",North America,USA,40.387,-91.362,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-27.3734,-5.097,NA,Fine Grained
281,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Chester, Illinois",North America,USA,37.914,-89.828,Minutes,NA,Chester Limestone,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,Carbonate,Packstone,-34.4108,-7.8994,NA,Coarse Grained
282,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"Marion, Ky",North America,USA,37.33,-88.083,Minutes,NA,Chester Limestone,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,Carbonate,Wackestone,-28.5216,-2.1447,NA,Fine Grained
283,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"5.6 miles SE of Santa Anna, Coleman Co. Texas, Along Trickam Road, 150 to 200 ft W of bridge and south of road. M. Martimeg, 751, SE Corner of N 1/2 of Block 14",North America,USA,31.647,-99.25,Minutes,NA,Harpersville Formation,Waldrip Shale Member,Stage,Pennsylvanian,Pennsylvanian,Kasimovian,Kasimovian,307,303.7,305.35,1,65,100,Carbonate,Packstone,29.7628,12.2115,Archaeocidaris,Coarse Grained
284,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Lake Murray, South of Ardmore Oklahoma",North America,USA,34.03,-97.082,Minutes,NA,Pumpkin Creek Limestone,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,NA,,8.7115,-0.4997,Archaeocidaris,NA
285,Family,Archaeocidaridae,NA,NA,NMNH,USA,NONE,1,NA,"NE 1/4 Sec. 24, T25N, R20E Turnpike Cut about 1.5 miles E. of Vinita Oklahoma",North America,USA,36.645,-95.115,Seconds,NA,Fayetteville Shale,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,NA,,7.7481,3.513,NA,NA
286,Genus,Archaeocidaridae,Archaeocidaris,sp.,NMNH,USA,NONE,1,NA,"Roadside, 3.9 Mi NW of Finis in Young co., Texas",North America,USA,33.039,-98.463,Seconds,Cisco Group,Graham Formation,Gonzales Limestone,Stage,Pennsylvanian,Pennsylvanian,Gzhelian,Gzhelian,303.7,298.9,301.3,1,64,100,NA,,-35.7853,-8.9489,Archaeocidaris,NA
